L4,POP,CITY,TIER
801428,59490,Itanagar,U3
064087,59330,Jait Pur,U3
800635,59279,Gangoh,U3
803005,59272,Dhone,U3
800465,59193,Rajgarh,U3
802148,59091,Panna,U3
801690,58998,Gayespur,U3
802094,58939,Gohad,U3
802734,58840,Wani,U3
306883,58840,Binnaguri,U3
802506,58775,Upleta,U3
802965,58770,Narasapur,U3
802968,58590,Nuzvid,U3
802538,58528,Una,U3
800927,58346,Sandila,U3
803684,58301,Thiruvarur,U3
800707,58252,Sardhana,U3
802764,58230,Sillod,U3
800185,58097,Sirhind Fatehgarh Sahib,U3
801758,57932,Panskura,U3
802668,57889,Chikhli,U3
801665,57833,Rampurhat,U3
802810,57698,Lonavala,U3
802897,57583,Kagaznagar,U3
803153,57554,Sira,U3
802021,57537,Bhatapara,U3
802938,57507,Palasa Kasibugga,U3
801779,57411,Lohardaga,U3
801059,57402,Chitrakoot Dham,U3
802973,57290,Macherla,U3
803841,57277,Sankarankoil,U3
803225,57276,Mulbagal,U3
802989,57246,Kandukur,U3
064052,57217,Roshan Pura alias Dichaon Khurd,U3
803203,57149,Kollegal,U3
063955,57135,Mukand Pur,U3
802460,57108,Unjha,U3
801516,57011,Lunglei,U3
803236,56980,Hosakote,U3
803396,56951,Sathuvachari,U3
801845,56946,Byasanagar,U3
801011,56909,Jalaun,U3
802953,56864,Samalkot,U3
801616,56854,Karimganj,U3
803259,56823,Kannur,U3
802944,56819,Bobbili,U3
801679,56722,Kalna,U3
802977,56721,Sattenapalle,U3
627553,56632,Tirurangadi,U3
627556,56546,Thennala,U3
801799,56531,Chakardharpur,U3
559688,56531,Bid,U3
802291,56485,Sendhwa,U3
802809,56435,Talegaon Dabhade,U3
803123,56416,Hiriyur,U3
802684,56380,Anjangaon,U3
800412,56337,Charkhi Dadri,U3
801344,56234,Teghra,U3
801653,56217,Gangarampur,U3
803322,56074,Thiruvallur,U3
802956,56063,Mandapeta,U3
803271,56058,Tirur,U3
800322,56044,Pithoragarh,U3
800259,56038,Rupnagar,U3
804018,56007,Dharapuram,U3
803392,55955,Arcot,U3
801109,55890,Ayodhya,U3
802900,55841,Bellampalle,U3
802481,55821,Viramgam,U3
800911,55780,Biswan,U3
321983,55653,Phulia,U3
801661,55632,Kandi,U3
800863,55629,Aonla,U3
804035,55626,Yanam,U3
800558,55599,Abu Road,U3
801282,55536,Raxaul Bazar ,U3
627545,55535,Moonniyur,U3
802285,55504,Barwani,U3
803296,55374,Kottayam,U3
800366,55370,Ambala Cantt.,U3
803796,55362,Thiruthangal,U3
802566,55330,Petlad,U3
803539,55282,Periyasemur,U3
801770,55238,Madhupur,U3
800271,55225,Dhuri,U3
803119,55194,Challakere,U3
803497,55145,Namakkal,U3
802874,55139,Chiplun,U3
802373,55133,Mandla,U3
802948,55082,Bheemunipatnam,U3
800700,55048,Gajraula,U3
278353,55012,Mawlai,U3
803341,54986,Kundrathur,U3
802954,54859,Pithapuram,U3
803456,54823,Edappadi,U3
800336,54787,Ramnagar,U3
063917,54773,Sahibabad Daulat Pur,U3
803018,54746,Punganur,U3
063981,54601,Jaffrabad,U3
801754,54591,Ghatal,U3
803131,54550,Sagar,U3
802552,54547,Sihor,U3
064001,54541,Mundka,U3
802747,54493,Deglur,U3
801316,54472,Madhepura,U3
802820,54415,Baramati,U3
802045,54413,Mahasamund,U3
801649,54340,Islampur,U3
802424,54331,Sidhi,U3
803255,54172,Kasaragod,U3
802718,54152,Gadchiroli,U3
803017,54092,Puttur,U3
800551,54081,Jalor,U3
800237,54072,Samana,U3
803277,54071,Kunnamkulam,U3
803000,54050,Rajampet,U3
535970,54048,Wadi,U3
803020,54035,Palamaner,U3
802777,54027,Deolali,U3
803240,54014,Kanakapura,U3
802711,53971,Umred,U3
802870,53879,Karad,U3
628543,53861,Pallichal,U3
803609,53854,Thanthoni,U3
802943,53844,Parvathipuram,U3
513006,53794,Kotharia,U3
803274,53792,Ottappalam,U3
803182,53773,Ullal,U3
800534,53749,Didwana,U3
800654,53722,Budhana,U3
063946,53682,Begum Pur,U3
801390,53618,Dumraon,U3
644791,53579,Neripperichal,U3
802967,53530,Jaggaiahpet,U3
801652,53530,Kaliaganj,U3
579685,53442,Khanapuram Haveli,U3
801554,53430,Goalpara,U3
802950,53425,Tuni,U3
801016,53412,Konch,U3
800526,53392,Lachhmangarh,U3
803217,53366,Shahpur,U3
802926,53339,Bhongir,U3
803357,53322,Puzhithivakkam,U3
800674,53296,Seohara,U3
800463,53294,Dungargarh,U3
802958,53231,Amalapuram,U3
803173,53216,Arsikere,U3
800208,53199,Firozpur Cantt,U3
802617,53187,Bilimora,U3
802315,53184,Ashta,U3
802920,53143,Vicarabad,U3
801747,53128,Baruipur,U3
803185,53061,Puttur,U3
800805,53053,Agra,U3
801843,52999,Choudwar,U3
800356,52971,Manglaur,U3
801353,52892,Sultanganj,U3
803303,52883,Thiruvalla,U3
800399,52873,Mandi Dabwali,U3
803446,52813,Mettur,U3
063995,52744,Bapraula,U3
800310,52716,Dehradun,U3
802993,52688,Venkatagiri,U3
524930,52578,Dadhel,U3
803440,52507,Kallakkurichi,U3
801706,52493,Baduria,U3
803112,52492,Siruguppa,U3
802306,52460,Sironj,U3
802931,52394,Jangaon,U3
801399,52364,Daudnagar,U3
802901,52352,Mandamarri,U3
629176,52295,Ramapuram,U3
803044,52199,Mudhol,U3
802866,52118,Phaltan,U3
803089,52069,Dandeli,U3
803293,52045,Thodupuzha,U3
803734,51865,Devakottai,U3
801415,51849,Arwal,U3
801659,51790,Jiaganj-Azimganj,U3
801012,51670,Kalpi,U3
803215,51398,Shorapur,U3
802446,51376,Mandvi,U3
801816,51362,Rajagangapur,U3
551404,51297,Ozar,U3
803376,51271,Pernampattu,U3
801797,51264,Gumla,U3
628008,51242,Vazhakkala,U3
802600,51240,Dabhoi,U3
802241,51225,Shujalpur,U3
803753,51194,Thirumangalam,U3
803230,51159,Sidlaghatta,U3
802154,51108,Khurai,U3
801365,51052,Hilsa,U3
800223,51023,Rampura Phul,U3
800672,50997,Dhampur,U3
801379,50961,Fatwah,U3
802910,50902,Metpalle,U3
800264,50869,Naya Gaon,U3
802985,50866,Repalle,U3
803192,50865,Hunsur,U3
800750,50823,Gulaothi,U3
800573,50804,Nasirabad,U3
801589,50781,Sibsagar,U3
800912,50777,Mahmudabad,U3
803385,50764,Ranipettai,U3
803197,50598,Nanjangud,U3
800342,50523,Jaspur,U3
801306,50475,Forbesganj,U3
063943,50464,Nithari,U3
800815,50423,Tundla,U3
800765,50412,Atrauli,U3
801907,50394,Sunabeda,U3
800724,50310,Baghpat,U3
644800,50301,Veerapandi,U3
802782,50287,Dahanu,U3
803493,50244,Rasipuram,U3
801392,50179,Bhabua,U3
800440,50143,Hodal,U3
579086,50087,Bhadrachalam,U3
803757,50004,Thiruparankundram,U3
801765,49985,Chatra,U3
800543,49914,Phalodi,U3
802757,49891,Gangakhed,U3
800458,49835,Nohar,U3
802781,49826,Yevla,U3
802898,49764,Bhainsa,U3
803270,49723,Perinthalmanna,U3
801167,49723,Padrauna,U3
801782,49660,Jugsalai,U3
803639,49648,Perambalur,U3
803560,49535,Gudalur,U3
803283,49525,Chalakudy,U3
801278,49507,Narkatiaganj,U3
802945,49500,Salur,U3
802951,49477,Peddapuram,U3
802834,49453,Manjlegaon,U3
802816,49450,Daund,U3
801349,49406,Khagaria,U3
801635,49403,Kalimpong,U3
802571,49308,Kapadvanj,U3
800513,49202,Kotputli,U3
550299,49192,Dyane,U3
803036,49182,Bail Hongal,U3
800949,49166,Bakshi Ka Talab,U3
801236,49132,Ramnagar,U3
802299,49093,Biaora,U3
801351,49069,Naugachhia,U3
589508,49006,Kanuru,U3
802812,48961,Dehu Road,U3
802349,48826,Pipariya,U3
800727,48676,Khekada,U3
594760,48658,Gooty,U3
627551,48600,Vengara,U3
800906,48538,Khairabad,U3
802885,48510,Jaysingpur,U3
800258,48497,Nangal,U3
802503,48483,Jasdan,U3
801771,48480,Godda,U3
801394,48465,Bikramganj,U3
802101,48464,Morar Cantt,U3
800419,48424,Jhajjar,U3
801277,48411,Ramnagar,U3
801123,48337,Nanpara,U3
801339,48293,Mahnar Bazar,U3
802893,48289,Vita,U3
362417,48141,Gumia,U3
800692,48059,Tanda,U3
803353,48050,Anakaputhur,U3
627530,47976,Tanalur,U3
800552,47932,Bhinmal,U3
802916,47920,Sadasivpet,U3
801381,47897,Bakhtiarpur,U3
801149,47847,Khalilabad,U3
800165,47845,Jalandhar Cantt.,U3
803024,47842,Athni,U3
800673,47834,Nehtaur,U3
800599,47706,Dungarpur,U3
802523,47699,Chhaya,U3
803297,47685,Changanassery,U3
802366,47604,Gadarwara,U3
801791,47584,Dumka,U3
803212,47582,Shahabad,U3
801348,47550,Balia,U3
801375,47549,Bihta,U3
803384,47498,Walajapet,U3
801905,47468,Koraput,U3
802731,47458,Umarkhed,U3
801056,47419,Atarra,U3
627426,47396,Kunnamangalam,U3
803330,47378,Valasaravakkam,U3
627989,47329,Alangad,U3
803863,47241,Vikramasingapuram,U3
628516,47187,Vattiyoorkavu,U3
802081,47177,Ambah,U3
628234,47126,Komalapuram,U3
803261,47078,Mattannur,U3
803125,47039,Harapanahalli,U3
801838,47006,Kendrapara,U3
064079,46974,Tigri,U3
627542,46962,Pallikal,U3
800358,46948,Bharat Heavy Electricals Limited Ranipur,U3
802751,46915,Sailu,U3
802913,46880,Medak,U3
800643,46796,Kandhla,U3
064073,46776,Chattar Pur,U3
802645,46767,Dondaicha-Warwade(M Cl) ,U3
802661,46762,Jamner,U3
803307,46702,Punalur,U3
801811,46698,Burla,U3
803331,46690,Porur,U3
803648,46678,Nellikuppam,U3
802601,46660,Padra,U3
801981,46657,Kawardha,U3
801822,46631,Joda,U3
801252,46574,Obra,U3
802719,46532,Warora,U3
803068,46465,Manvi,U3
627488,46366,Nilambur,U3
801883,46272,Paralakhemundi,U3
801855,46205,Khordha,U3
800739,46077,Garhmukhteshwar,U3
801362,46075,Barbigha,U3
800538,46070,Merta City,U3
802996,46069,Jammalamadugu,U3
800973,46060,Gursahaiganj,U3
801764,46059,Garhwa,U3
800776,46038,Sikandrarao,U3
800181,46024,Nawanshahr,U3
802524,46018,Ranavav,U3
801356,45977,Banka,U3
801479,45947,Thoubal,U3
642477,45863,Milavittan,U3
801774,45840,Pakaur,U3
803298,45827,Cherthala,U3
575211,45675,Farooqnagar,U3
627233,45601,Chirakkal,U3
801776,45508,Chirkunda,U3
803570,45494,Coonoor,U3
802688,45482,Warud,U3
802391,45479,Pandhurna,U3
627510,45459,Kodur,U3
801273,45385,Ganj Dundawara,U3
801696,45377,Gobardanga,U3
800216,45370,Gidderbaha,U3
803346,45356,Sembakkam,U3
801955,45256,Champa,U3
802667,45248,Mehkar,U3
802415,45156,Dhanpuri,U3
801815,45036,Sundargarh,U3
800495,44999,Deeg,U3
800898,44968,Mohammadi,U3
802712,44869,Tumsar,U3
803813,44856,Rameswaram,U3
803223,44849,Bangarapet,U3
803386,44786,Melvisharam,U3
803319,44781,Tiruttani,U3
802729,44767,Digras,U3
801641,44719,Dhupguri,U3
628015,44704,Maradu,U3
800510,44664,Bandikui,U3
587400,44637,Dowleswaram,U3
801667,44601,Sainthia,U3
802675,44594,Balapur,U3
803558,44590,Nelliyalam,U3
574137,44562,Jawaharnagar,U3
803061,44483,Homnabad,U3
802664,44419,Nandura,U3
800752,44415,Siana,U3
628444,44402,Kottamkara,U3
627527,44382,Kottakkal,U3
063914,44375,Libas Pur,U3
801372,44364,Khagaul,U3
802016,44363,Dalli-Rajhara,U3
802752,44291,Jintur,U3
802638,44282,Daman,U3
803163,44260,Anekal,U3
800678,44255,Thakurdwara,U3
596012,44219,Akkarampalle,U3
800929,44204,Bangarmau,U3
802323,44162,Raisen,U3
800983,44120,Bharthana,U3
803361,44098,Nandivaram - Guduvancheri,U3
802355,44048,Sihora,U3
801660,44019,Murshidabad,U3
800481,43953,Chirawa,U3
802841,43936,Ahmadpur,U3
800693,43908,Bilaspur,U3
627432,43895,Olavanna,U3
802500,43881,Wankaner,U3
802960,43809,Nidadavole,U3
640713,43797,Melamadai,U3
803350,43795,St.Thomas Mount-cum-Pallavaram,U3
801851,43795,Anugul,U3
801611,43756,Haflong,U3
574171,43692,Boduppal,U3
802957,43657,Ramachandrapuram,U3
628178,43595,Panachikkad,U3
803273,43533,Shoranur,U3
803359,43493,Pallikaranai,U3
800404,43384,Barwala,U3
063998,43371,Nilothi,U3
802604,43344,Jambusar,U3
802702,43267,Katol,U3
378867,43256,Kopali,U3
627980,43207,Choornikkara,U3
803358,43111,Perungudi,U3
801105,43091,Rudauli,U3
063956,43086,Kamal Pur Majra Burari,U3
063972,43054,Jiwan Pur alias Johri Pur,U3
801360,43032,Barahiya,U3
800560,43023,Sojat,U3
803767,42976,Periyakulam,U3
801798,42944,Simdega,U3
801785,42925,Bishrampur,U3
627990,42922,Kottuvally,U3
801293,42895,Bairgania,U3
549401,42877,Ranjangaon,U3
059500,42877,Panipat Taraf Ansar,U3
627424,42866,Kakkodi,U3
578603,42851,Mahabubabad,U3
628174,42839,Perumbaikad,U3
802694,42822,Arvi,U3
802383,42786,Dongar Parasia,U3
802497,42769,Limbdi,U3
628372,42655,Chavara,U3
801557,42649,Barpeta,U3
802480,42632,Dehgam,U3
800370,42607,Shahbad,U3
802487,42458,Bavla,U3
801637,42446,Kurseong,U3
577841,42387,Bhupalpalle,U3
803205,42371,Aland,U3
628001,42367,Kumbalangy,U3
802495,42351,Thangadh,U3
802468,42306,Idar,U3
803777,42305,Chinnamanur,U3
800620,42283,Bhawani Mandi,U3
307147,42254,Jaygaon,U3
804028,42225,Palladam,U3
802940,42197,Rajam,U3
802085,42153,Joura,U3
800628,42079,Pratapgarh,U3
801284,42063,Dhaka,U3
800598,42016,Nathdwara,U3
627552,41993,Abdu Rahiman Nagar,U3
801601,41989,Golaghat,U3
800347,41965,Kichha,U3
803784,41915,Gudalur,U3
800575,41890,Kekri,U3
801328,41877,Barauli,U3
804039,41816,Mahe,U3
801748,41802,Diamond Harbour,U3
801255,41792,Hindalco Industries Ltd.,U3
803543,41782,Surampatti,U3
801201,41780,Muhammadabad,U3
802923,41752,Narayanpet,U3
802512,41734,Khambhalia,U3
628446,41609,Thrikkovilvattom,U3
801367,41587,Rajgir,U3
628515,41583,Kudappanakkunnu,U3
802770,41536,Paithan,U3
801664,41534,Nalhati,U3
802537,41492,Kodinar,U3
596063,41489,Pileru,U3
801680,41451,Memari,U3
800331,41377,Nainital,U3
627653,41359,Pirayiri,U3
800611,41328,Ramganj Mandi,U3
802768,41296,Vaijapur,U3
627547,41260,Kannamangalam,U3
803037,41215,Saundatti-Yellamma,U3
571999,41171,Peddapalle,U3
627534,41167,Triprangode,U3
800895,41126,Paliya Kalan,U3
555862,41113,Chakan,U3
801143,41057,Bansi,U3
800255,40976,Patti,U3
800782,40926,Sadabad,U3
542505,40884,Wadgaon Road,U3
801850,40841,Talcher,U3
627245,40818,Thottada,U3
628517,40816,Kalliyoor,U3
803724,40814,Aranthangi,U3
802763,40759,Kannad,U3
628544,40712,Athiyannur,U3
572997,40707,Siddipet,U3
627422,40697,Chelannur,U3
313985,40683,Paschim Punropara,U3
801405,40666,Sherghati,U3
800459,40662,Bhadra,U3
801412,40646,Jhajha,U3
363618,40624,Ghatshila,U3
801007,40623,Ghatampur,U3
801534,40595,Dharmanagar,U3
803826,40588,Kayalpattinam,U3
802136,40580,Nowgong,U3
803102,40567,Savanur,U3
801950,40561,Naila-Janjgir,U3
627555,40543,Nannambra,U3
802160,40513,Sagar Cantt,U3
803635,40510,Manapparai,U3
644793,40503,Thottipalayam,U3
801793,40463,Mihijam,U3
628540,40448,Kulathummal,U3
628172,40438,Athirampuzha,U3
803178,40417,Channarayapatna,U3
803736,40403,Sivaganga,U3
804013,40359,Vellakoil,U3
803058,40333,Bhalki,U3
802088,40333,Sabalgarh,U3
627532,40318,Kattipparuthi,U3
802677,40295,Murtijapur,U3
627292,40292,Peringathur,U3
627357,40230,Nadapuram,U3
802179,40192,Maihar,U3
803183,40155,Bantval,U3
803486,40140,Pallipalayam,U3
802860,40103,Akkalkot,U3
801369,40068,Maner,U3
803222,40050,Malur,U3
803309,40048,Varkala,U3
801347,40043,Bakhri,U3
628449,40039,Mayyanad,U3
642476,40035,Mappilaiurani,U3
803741,40017,Melur,U3
800882,40007,Puranpur,U3
801044,40003,Maudaha,U3
803242,39989,Mapusa,U3
548934,39973,Satara,U3
562512,39972,Akluj,U3
803983,39873,Vadavalli,U3
800757,39818,Dibai,U3
802941,39799,Amadalavalasa,U3
802636,39789,Vyara,U3
800386,39710,Samalkha,U3
643627,39697,Lakkiampatti,U3
802082,39669,Porsa,U3
802959,39667,Kovvur,U3
627988,39666,Kadungalloor,U3
800546,39590,Bilara,U3
803976,39586,Kalapatti,U3
801824,39585,Anandpur,U3
802577,39581,Chaklasi,U3
802454,39558,Radhanpur,U3
628017,39538,Manakunnam,U3
802443,39532,Bhachau,U3
800212,39525,Jalalabad,U3
803652,39514,Vadalur,U3
803209,39341,Sedam,U3
802572,39330,Balasinor,U3
803111,39307,Kampli,U3
362296,39305,Bokaro,U3
628445,39285,Thrikkadavoor,U3
801305,39281,Jogabani,U3
313981,39261,Aurangabad,U3
800128,39256,Solan,U3
643850,39245,Mookondapalli,U3
800871,39241,Nawabganj,U3
800555,39229,Sirohi,U3
803517,39225,Bhavani,U3
628215,39214,Aroor,U3
801197,39165,Ghosi,U3
627549,39139,Othukkungal,U3
801040,39132,Sumerpur,U3
803279,39098,Chavakkad,U3
318539,39098,Chittaranjan,U3
801332,39039,Revelganj,U3
594245,38994,Bethamcherla,U3
801806,38993,Belpahar,U3
800374,38952,Cheeka,U3
803634,38887,Thuvakudi ,U3
802510,38873,Dwarka,U3
803971,38859,Gudalur,U3
800371,38853,Pehowa,U3
803292,38837,Kothamangalam,U3
803379,38833,Dharapadavedu,U3
801283,38815,Sugauli,U3
802830,38813,Rahuri,U3
800676,38806,Noorpur,U3
802279,38740,Sanawad,U3
591023,38671,Vetapalem,U3
628177,38599,Nattakam,U3
800501,38502,Bayana,U3
802547,38489,Rajula,U3
801406,38439,Bodh Gaya,U3
085022,38429,Kuri Bhagtasani,U3
803889,38385,Kollancode,U3
803812,38355,Keelakarai,U3
801224,38328,Mohammadabad,U3
803023,38307,Chikodi,U3
800489,38298,Khairthal,U3
800696,38276,Shahabad,U3
801719,38263,Taki,U3
627361,38245,Chorode,U3
803052,38217,Indi,U3
063987,38207,Kondli,U3
800892,38202,Jalalabad,U3
803340,38188,Mangadu,U3
536124,38157,Digdoh,U3
567320,38146,Kabnur,U3
801265,38130,Jalesar,U3
801668,38041,Dubrajpur,U3
800493,38040,Kaman,U3
801684,38039,Taherpur,U3
278358,38004,Nongthymmai,U3
803213,37988,Wadi,U3
800848,37986,Kakrala,U3
800759,37969,Shikarpur,U3
596011,37968,Tirupati,U3
803226,37947,Gauribidanur,U3
802894,37945,Tasgaon,U3
802237,37917,Agar,U3
803343,37906,Chitlapakkam,U3
063985,37876,Gharonda Neemka Bangar alias Patpar Ganj,U3
802800,37852,Pen,U3
803505,37816,Sathyamangalam,U3
800384,37816,Gharaunda,U3
803413,37802,Tiruvethipuram,U3
801336,37776,Sonepur,U3
800577,37765,Niwai,U3
801350,37753,Gogri Jamalpur,U3
064053,37706,Nangli Sakrawati,U3
802771,37701,Satana,U3
800604,37699,Rawatbhata,U3
536125,37667,Wanadongri,U3
802657,37666,Parola,U3
511685,37635,Bopal,U3
644792,37620,Chettipalayam,U3
803170,37601,Malavalli,U3
800684,37567,Bilari,U3
803304,37538,Pathanamthitta,U3
628448,37517,Thazhuthala,U3
800618,37506,Jhalrapatan,U3
627882,37505,Methala,U3
800205,37498,Zira,U3
801846,37458,Jajapur,U3
802056,37442,Kanker,U3
802300,37435,Sarangpur,U3
803115,37431,Sandur,U3
591289,37420,Kanigiri,U3
801551,37410,Bilasipara,U3
800221,37377,Jaitu,U3
801990,37372,Dongargarh,U3
801884,37371,Phulabani,U3
628541,37350,Malayinkeezhu,U3
803310,37346,Attingal,U3
803344,37342,Perungalathur,U3
802687,37333,Morshi,U3
800456,37288,Pilibanga,U3
803308,37245,Paravoor,U3
803232,37232,Nelamangala,U3
803053,37226,Sindgi,U3
802658,37214,Bhadgaon,U3
801246,37185,Chunar,U3
800396,37152,Ratia,U3
802807,37111,Shirur,U3
802892,37105,Ashta,U3
801337,37098,Lalganj,U3
803324,37095,Thirunindravur,U3
800565,37093,Sumerpur,U3
800010,37081,Bandipore,U3
063980,37058,Babar Pur,U3
801745,37047,Pujali,U3
800687,37037,Bahjoi,U3
801309,36993,Bahadurganj,U3
800161,36973,Nakodar,U3
802583,36954,Lunawada,U3
801903,36945,Nabarangapur,U3
801650,36930,Dalkhola,U3
801062,36926,Bindki,U3
313873,36925,Kankuria,U3
800923,36915,Mallawan,U3
627466,36909,Vazhayur,U3
802755,36853,Pathri,U3
800545,36810,Pipar City,U3
801569,36805,Lanka,U3
801462,36774,Tuensang,U3
803081,36754,Lakshmeshwar,U3
115312,36728,Pakbara,U3
803096,36719,Kumta,U3
802648,36706,Yawal,U3
801249,36689,Sonbhadra,U3
802038,36682,Tilda Newra,U3
800648,36669,Thana Bhawan,U3
801566,36638,Hojai,U3
800403,36623,Ellenabad,U3
800454,36619,Sangaria,U3
803332,36617,Kattivakkam,U3
627509,36602,Koottilangadi,U3
800431,36552,Sohna,U3
801837,36528,Pattamundai,U3
803595,36501,Kodaikanal,U3
802939,36493,Ichchapuram,U3
802691,36463,Daryapur Banosa,U3
801177,36459,Gaura Barhaj,U3
573948,36452,Ameenapur,U3
801970,36450,Mungeli,U3
802231,36438,Badnagar,U3
802758,36433,Purna,U3
801796,36390,Khunti,U3
803074,36291,Nargund,U3
627550,36270,Parappur,U3
800532,36231,Neem-Ka-Thana,U3
628539,36212,Vilappil,U3
802843,36172,Nilanga,U3
801429,36158,Naharlagun,U3
552387,36151,Boisar,U3
801648,36124,Dinhata,U3
802842,36118,Ausa,U3
802274,36055,Rau,U3
803039,36055,Mahalingpur,U3
800576,36028,Malpura,U3
802865,36025,Wai,U3
802720,36025,Brahmapuri,U3
803134,36015,Shikarpur,U3
800916,36014,Pihani,U3
802824,36004,Shirdi,U3
627554,35996,Neduva,U3
628518,35963,Venganoor,U3
803146,35942,Tarikere,U3
627435,35937,Ramanattukara,U3
801454,35913,Mokokchung,U3
800362,35912,Pinjore,U3
627224,35888,Madayi,U3
802762,35883,Partur,U3
064051,35856,Dindar Pur,U3
627533,35820,Talakkad,U3
803193,35805,Krishnarajanagara,U3
802429,35753,Jhabua,U3
629382,35752,Madippakkam,U3
800764,35751,Khair,U3
063945,35730,Karala,U3
800471,35683,Bidasar,U3
802097,35674,Lahar,U3
803864,35645,Ambasamudram,U3
801366,35641,Islampur,U3
801065,35637,Khaga,U3
627875,35626,Kaipamangalam,U3
574108,35611,Medchal,U3
800388,35603,Ganaur,U3
803360,35602,Sholinganallur,U3
801093,35582,Fatehpur,U3
801555,35571,Barpeta Road,U3
594902,35565,Uravakonda,U3
801400,35536,Rafiganj,U3
802852,35477,Umarga,U3
801039,35475,Hamirpur,U3
627434,35460,Perumanna,U3
803064,35411,Lingsugur,U3
527150,35411,Varangaon,U3
801677,35388,Guskara,U3
802655,35375,Dharangaon,U3
802574,35368,Mehmedabad,U3
802564,35285,Karamsad,U3
332837,35282,Chakapara,U3
803842,35272,Surandai,U3
803334,35248,Manali,U3
803749,35219,Usilampatti,U3
627238,35212,Puzhathi,U3
628441,35173,Perinad,U3
803962,35166,Karamadai,U3
591202,35150,Giddaluru,U3
627228,35134,Pappinisseri,U3
802463,35118,Vijapur,U3
800457,35102,Rawatsar,U3
803964,35062,Karumathampatti,U3
802935,35056,Yellandu,U3
802005,35044,Kumhari,U3
627565,35011,Marancheri,U3
801456,35004,Wokha,U3
627546,34941,Peruvallur,U3
801825,34929,Rairangpur,U3
803667,34927,Sirkali,U3
800735,34914,Dasna,U3
803234,34866,Vijayapura,U3
111037,34846,Sarwat,U3
802603,34845,Rajpipla,U3
627627,34839,Mannarkad-I,U3
613355,34827,Hebbagodi,U3
627399,34819,Chemancheri,U3
628138,34814,Erattupetta,U3
803038,34800,Ramdurg,U3
801198,34782,Kopaganj,U3
