CONTINENT,GEM_REGION,ISO3,COUNTRY,ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,ISO3_NUMERIC,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD,COST_BDG_USD
North America,Caribbean_Central_America,MTQ,Martinique,MTQ,Martinique,COM,S,1422,1278.0,65021473.44,50572257.120000005,28898432.64,0.0,0.0,181368.0,144492163.2,396.0,2016.0,79470689.75999999
North America,Caribbean_Central_America,MTQ,Martinique,MTQ,Martinique,COM,W,474,1150.0,113804460.0,65031120.0,146320020.0,0.0,0.0,448500.0,325155600.0,390.0,724.9846153846154,211351140.0
North America,Caribbean_Central_America,MTQ,Martinique,MTQ,Martinique,IND,MCF,948,353.0,15948179.1,7088079.6,12404139.3,0.0,0.0,114494.78993055556,35440398.0,944.2586805555555,1571.5636363636363,19492218.9
North America,Caribbean_Central_America,MTQ,Martinique,MTQ,Martinique,IND,RC,948,471.0,18327424.5,8330647.5,6664518.0,0.0,0.0,75115.22727272726,33322590.0,4753.16844919786,1164.8,14995165.5
North America,Caribbean_Central_America,MTQ,Martinique,MTQ,Martinique,IND,S,1422,353.0,89711055.0,53826633.0,35884422.0,0.0,0.0,378505.0950683304,179422110.0,6281.298276886513,2499.8399999999997,89711055.0
North America,Caribbean_Central_America,MTQ,Martinique,MTQ,Martinique,RES,MR,474,56584.0,1308987731.268,1090823109.39,1963481596.902,56584.0,141460.0,13466951.967777776,4363292437.56,237.99929251692663,324.00000000000006,3054304706.292
North America,Caribbean_Central_America,MTQ,Martinique,MTQ,Martinique,RES,RC,1422,27341.0,660058525.35,1188105345.6299999,792070230.42,32230.0,124929.0,8730932.875,2640234101.4,1099.0070360048223,907.2,1980175576.0500002
North America,Caribbean_Central_America,MTQ,Martinique,MTQ,Martinique,RES,W,948,16042.0,494831912.904,432977923.791,309269945.565,16042.0,118009.0,3272697.8366666664,1237079782.26,407.89558503107787,756.0,742247869.356
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,COM,MCF,3348,29870.25230867329,977763146.0124277,977763146.0124277,1303684197.099526,0.0,0.0,5432023.678707765,3259210485.944531,1237.5402033722592,3599.993320885891,2281447343.1119537
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,COM,RC,2232,19.58937133035791,2379682.0937378136,2719637.2987251626,1699771.7520490617,0.0,0.0,9454.91108169211,6799090.111101404,3328.416037822504,2843.1679537927903,4419409.050774224
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,COM,S,5580,51576.0619204096,1503767914.0380788,1503767914.0380788,751883956.506272,0.0,0.0,5370606.308173868,3759419783.531291,1342.7974854610247,6999.9871213511515,2255651870.5443506
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,COM,W,2232,30271.294549608534,1188818767.5993178,924636816.0175611,528363894.3594158,0.0,0.0,3459526.245757462,2641819474.8492107,617.0669804679785,3054.553336140015,1453000710.376977
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,IND,MCF,2232,12899.70626976353,979007341.3632729,611879587.3486809,856631418.5593054,0.0,0.0,4589095.822327602,2447518347.2712593,1923.8096523192262,2133.3350630436707,1468511005.9079862
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,IND,RC,2790,6450.327812624797,758770158.3625059,455262092.4027451,303508069.0990058,0.0,0.0,2371159.9993195636,1517540318.7503924,12352.857600276317,3199.9811562389127,758770161.501751
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,IND,S,4464,12890.45483366107,1213777453.7067966,944049132.3371326,539456636.7961705,0.0,0.0,4635962.050398399,2697283225.026236,3852.8338691934687,4654.511146570039,1483505769.133303
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,RES,ADO/E,1116,82162.0,296093189.4094462,1184372757.6377847,1480465947.0472305,83613.0,410805.07926174096,5561165.463461801,2960931894.094462,162.03142227133932,1064.860203692373,2664838704.6850157
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,RES,MCF,3348,142183.0,6455138653.288769,7746166383.946522,11619249575.919785,171696.0,786900.3016998535,22649609.309785154,25820554613.155075,1039.363266641098,6840.0,19365415959.866306
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,RES,MR,3348,81247.0,3153721789.402661,3784466147.283193,5676699220.924789,97302.0,450911.24347099464,12652636.05655409,12614887157.610643,1039.5931697150918,6338.9161222154235,9461165368.207983
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,RES,MUR,2232,296504.0,1188858233.9251125,4755432935.70045,5944291169.625563,311907.0,1393268.8871402072,22328907.208716784,11888582339.251123,336.99499050721965,2129.7204073847456,10699724105.326012
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,RES,OT,558,53558.0,646744038.5263693,739136044.0301365,461960027.5188353,53558.0,255221.99293680483,2506528.436281964,1847840110.075341,46.80026207629046,737.2109102485657,1201096071.5489717
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,RES,RC,6138,84581.0,904794307.9229441,2261985769.80736,1357191461.884416,100072.0,468185.2301415705,6996108.891688545,4523971539.61472,4952.264272115301,8467.887052038717,3619177231.6917763
North America,Caribbean_Central_America,NIC,Nicaragua,NIC,Nicaragua,RES,W,2790,519586.0,6225805499.355614,7062166950.436515,4924357938.98312,522905.0,2647506.197170998,25014290.029926926,18212330388.77525,264.60028321856225,3587.7597632096868,11986524889.419634
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,COM,MCF,1773,16137.710574982513,1551882036.7247732,1108487168.9521842,1773579472.0847745,0.0,0.0,5979692.579908894,4433948679.461104,1079.9137305685535,2238.4578481261337,2882066641.0369587
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,COM,RC,4728,9753.630359784702,2836602582.161039,2482027267.932673,1772876619.678749,0.0,0.0,6653079.7879906325,7091506459.221184,7023.615086058623,7741.602801305027,4254903887.6114225
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,COM,S,2364,10093.13193536024,2670321586.445557,2076916789.4064934,1186809592.3009155,0.0,0.0,5253336.828031136,5934047971.632754,3970.906439634508,3673.4445389931025,3263726381.7074084
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,COM,W,1182,5346.880414492104,559427197.4071195,435110042.284155,248634309.74155533,0.0,0.0,1540834.1496732966,1243171550.3988314,540.3043825647567,1590.9069473288157,683744352.0257103
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,IND,MCF,1182,2645.7640576397416,1717988158.9665947,763550293.1179283,1336213011.9666355,0.0,0.0,3484213.1922730897,3817751464.0511584,3584.5230066756903,2272.727272818721,2099763305.0845637
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,IND,RC,2364,2640.3510316854713,2560083961.115743,1163674527.7798831,930939622.2239065,0.0,0.0,3476089.8131187065,4654698111.119532,7148.163131455123,5555.555555555556,2094614150.0037897
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,IND,S,3546,3602.3843366932338,2854906146.2700276,1712943687.7620163,1141962458.508011,0.0,0.0,4738052.648895866,5709812292.540055,9682.245585737015,7500.0,2854906146.270027
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,RES,ADO/E,591,22631.0,87256083.6,203597528.4,290853612.0,22631.0,94141.0,1615853.4,581707224.0,71.39999999999999,360.0,494451140.4
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,RES,MCF,3546,240685.0,10224727932.580334,8520606610.483611,15337091898.870499,287647.0,1065504.0,38983167.498944625,34082426441.934444,1050.4179032055692,5245.714285714285,23857698509.35411
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,RES,MR,3546,235195.0,8579302025.401205,7149418354.501004,12868953038.101809,279642.0,1035309.0,36796021.177455574,28597673418.004017,1050.2839057994802,4808.571428571428,20018371392.602814
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,RES,MUR,1773,209889.0,1001292662.5045152,2336349545.843869,3337642208.348384,229692.0,788605.0,18542456.713046577,6675284416.696768,264.18149422677476,1080.0,5673991754.192253
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,RES,OT,591,20957.0,215471491.2,188537554.8,134669682.0,20957.0,106421.0,1056232.8,538678728.0,50.400000000000006,510.0,323207236.8
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,RES,RC,8274,70859.0,4437187436.712647,7986937386.082766,5324624924.055177,163787.0,558655.0,19198059.351384263,17748749746.85059,30759.165265637646,11548.416,13311562310.137941
North America,Caribbean_Central_America,PAN,Panama,PAN,Panama,RES,W,2364,147015.0,1593888641.7115846,1394652561.4976366,996180401.0697404,150119.0,666147.0,7813179.616233258,3984721604.2789617,251.7838599491956,2040.0,2390832962.567377
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,COM,MUR,11340,1083.3,2107203050.0,1521863813.0,350366437.0,0.0,0.0,1256426.1801576344,3979433300.0,27314.579446817395,63580.864534148146,1872230250.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,COM,RC,34020,3033.6,6128888191.0,4420700203.0,1020884158.0,0.0,0.0,3653476.1817389666,11570472420.0,96960.17373618853,190261.5743756264,5441584361.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,COM,S,11340,733.4,1470715399.0,1067158025.0,247985714.0,0.0,0.0,890602.3398692234,2785859100.0,34866.605159666135,63340.4590253887,1315143739.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,COM,W,5040,297.3,454132610.0,351318073.0,82870807.0,0.0,0.0,310811.6608265883,888321490.0,14634.372172393367,28261.522238996462,434188880.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,IND,MUR,6300,205.9,437084600.0,286118237.0,53286563.0,0.0,0.0,312682.46159087314,776489400.0,12721.764142278902,30561.512378620457,339404800.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,IND,RC,18900,486.0,1154027086.0,758728980.0,141305386.0,0.0,0.0,831306.8306271331,2054061425.0,44050.836652535894,91685.77312418458,900034366.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,IND,S,6300,205.9,437084600.0,286118237.0,53286563.0,0.0,0.0,312682.46159087314,776489400.0,12721.764142278902,30561.512378620457,339404800.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,IND,W,3150,47.5,102689910.0,64188640.0,11954460.0,0.0,0.0,68792.2611044264,178833010.0,6475.457242023017,15280.811729217077,76143100.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,RES,MUR,12600,1026616.2,85341668560.0,135096171157.0,35588481955.0,0.0,2435528.591994024,178220363.10428134,256026321680.0,41255.582562288786,40968.282273038414,170684653112.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,RES,OT,1260,3438.0,29348000.0,44428608.0,14339392.0,0.0,1829.250216227838,149265.96113051224,88116000.0,86.8330198548646,1180.6576574140015,58768000.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,RES,RC,22680,51645.2,32510315266.0,55929405920.0,9092542128.0,0.0,618723.7727219489,49702251.360361785,97532263249.0,80169.24931229938,76712.39312450528,65021948048.0
North America,Caribbean_Central_America,PRI,Puerto_Rico,PRI,Puerto Rico,RES,W,5670,316380.0,21652204100.0,33539282660.0,9765329360.0,0.0,669707.3850677991,48239593.7338047,64956816120.0,18473.30982490643,17870.320822802754,43304612020.0
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,COM,MCF,1998,41523.36377421193,1299616973.4267352,1299616973.4267352,1732822642.864106,0.0,0.0,7220085.959207682,4332056593.569126,1784.0052404445562,5400.000758114496,3032439616.2908416
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,COM,RC,2664,14448.7436506743,1945549437.5094786,2223485070.750285,1389678170.1752388,0.0,0.0,6976774.114400597,5558712668.237792,35410.91207899285,8921.76581038147,3613163240.925524
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,COM,S,3330,41163.057264466945,2401346234.331015,2401346234.331015,1200673126.5838819,0.0,0.0,7985670.748085231,6003365594.96847,7314.631523294327,11465.811431515305,3602019360.914897
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,COM,W,1332,25864.10598575201,942700697.6694044,733211643.5430645,418978085.5060881,0.0,0.0,2743307.546401124,2094890428.0814397,859.3937952667973,4581.829542137291,1152189729.0491526
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,IND,MCF,1332,12396.361027443203,340026063.96799165,212516292.7914794,297522805.57979184,0.0,0.0,1593867.2696481321,850065164.4918706,948.7216367961713,3200.006446972172,510039098.37127125
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,IND,RC,2664,2222.0690413469792,1400032806.604251,840019681.4957922,560013127.0568318,0.0,0.0,4375101.27939454,2800065624.5086007,73966.20970275033,7679.91868700178,1400032808.552624
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,IND,S,3330,5341.439461404053,4536957171.131829,3528744460.4285564,2016425404.0598848,0.0,0.0,17328650.67834122,10082127035.427605,83001.72076430188,8727.292147435786,5545169864.488441
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,RES,ADO/E,444,243289.0,629080512.9744282,2516322051.897713,3145402564.8721414,247725.0,1021415.5132219683,19232342.26392138,6290805129.744283,188.96620778633533,654.1902222222222,5661724616.769855
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,RES,MCF,1332,297716.0,9770729474.957966,11724875369.949558,17587313054.924335,351792.0,1309982.1352369473,56423412.37964269,39082917899.831856,1212.2373368764806,4156.032,29312188424.873894
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,RES,MR,1332,305995.0,9044822857.94749,10853787429.53699,16280681144.305487,358700.0,1335104.32860061,56575630.94124718,36179291431.78997,1212.0451994721789,3855.8741333333332,27134468573.842476
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,RES,MUR,444,402887.0,1195608809.9913576,4782435239.96543,5978044049.956787,435133.0,1574561.9002428912,36552328.951967135,11956088099.913574,189.00183580504518,654.1902222222222,10760479289.922216
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,RES,OT,222,41272.0,357206545.00608003,408236051.43552005,255147532.1472,41272.0,166247.3392616107,2253451.2,1020590128.5888,54.6,452.9009230769231,663383583.58272
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,RES,RC,1998,13368.0,288269288.70335805,720673221.758395,432403933.055037,30046.0,97561.07295248185,2920919.480746848,1441346443.51679,5255.784019467006,4156.032,1153077154.813432
North America,Caribbean_Central_America,SLV,El_Salvador,SLV,El Salvador,RES,W,666,169195.0,1464372004.8048,1673568005.4912,1045980003.432,169195.0,700818.7461284373,9238047.0,4183920013.728,163.8,1358.7027692307693,2719548008.9232
North America,Caribbean_Central_America,TCA,Turks_and_Caicos_Islands,TCA,Turks and Caicos Islands,COM,RC,3184,211.0,49951796.190476194,43707821.666666664,31219872.619047623,0.0,0.0,70320.0,124879490.47619049,4488.0,7049.603174603176,74927694.28571428
North America,Caribbean_Central_America,TCA,Turks_and_Caicos_Islands,TCA,Turks and Caicos Islands,COM,S,2388,238.0,5731192.02857143,4457593.8,2547196.457142858,0.0,0.0,19074.0,12735982.285714287,396.0,3137.7142857142862,7004790.257142858
North America,Caribbean_Central_America,TCA,Turks_and_Caicos_Islands,TCA,Turks and Caicos Islands,COM,W,796,231.0,36933435.0,21104820.000000004,47485845.000000015,0.0,0.0,90090.0,105524100.0,390.00000000000006,1171.3186813186812,68590665.00000001
North America,Caribbean_Central_America,TCA,Turks_and_Caicos_Islands,TCA,Turks and Caicos Islands,IND,MCF,1592,80.0,4646943.321428572,2065308.142857143,3614289.25,0.0,0.0,30605.666666666668,10326540.714285716,1123.8333333333333,2321.125541125541,5679597.392857143
North America,Caribbean_Central_America,TCA,Turks_and_Caicos_Islands,TCA,Turks and Caicos Islands,IND,RC,1592,107.0,3536757.714285715,1607617.142857143,1286093.7142857146,0.0,0.0,13012.606060606062,6430468.571428572,3843.757575757576,1760.2645502645503,2893710.8571428573
North America,Caribbean_Central_America,TCA,Turks_and_Caicos_Islands,TCA,Turks and Caicos Islands,IND,S,2388,79.0,19253568.571428575,11552141.142857142,7701427.428571429,0.0,0.0,64622.79461279462,38507137.14285715,4920.8417508417515,3799.0952380952385,19253568.571428575
North America,Caribbean_Central_America,TCA,Turks_and_Caicos_Islands,TCA,Turks and Caicos Islands,RES,MR,796,4706.0,175919276.0214286,146599396.68452382,263878914.0321429,4706.0,12708.0,1482635.7972222222,586397586.7380953,315.0522306039571,395.5102040816327,410478310.7166667
North America,Caribbean_Central_America,TCA,Turks_and_Caicos_Islands,TCA,Turks and Caicos Islands,RES,OT,796,1323.0,65991571.36380953,57742624.94333334,41244732.10238096,1323.0,4213.0,357539.4733333333,164978928.4095238,270.249035021416,461.4285714285714,98987357.0457143
North America,Caribbean_Central_America,TCA,Turks_and_Caicos_Islands,TCA,Turks and Caicos Islands,RES,RC,1592,1884.0,80984477.6202381,145772059.71642858,97181373.14428574,2431.0,7019.0,877540.7791666667,323937910.4809524,1119.7013689095181,738.2857142857144,242953432.86071435
North America,Caribbean_Central_America,TCA,Turks_and_Caicos_Islands,TCA,Turks and Caicos Islands,RES,W,1592,3343.0,166583950.47809526,145760956.66833335,104114969.04880953,3343.0,10691.0,902544.6233333332,416459876.19523823,540.730543138855,922.857142857143,249875925.71714285
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,COM,MCF,2340,4030.87463113233,607208729.776026,433720521.26859003,693952834.029744,0.0,0.0,1239065.071640882,1734882085.07436,1638.0,3975.3846153846157,1127673355.2983341
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,COM,RC,3120,1437.8351510504538,385289240.60652906,337128085.53071296,240805775.37908068,0.0,0.0,561193.462574657,963223101.5163227,201960.0,6459.999999999999,577933860.9097936
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,COM,S,3120,928.4150479785773,543272728.5433131,422545455.533688,241454546.0192503,0.0,0.0,556156.987636936,1207272730.0962512,185229.0,8221.818181818182,664000001.5529383
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,COM,W,780,488.2508207233777,79483327.6072001,45419044.34697148,102192849.78068584,0.0,0.0,228501.3840985408,227095221.73485744,468.0,993.846153846154,147611894.12765732
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,IND,MCF,780,4998.0,1175664408.4030929,522517514.8458191,914405650.9801834,0.0,0.0,2309075.9999267906,2612587574.2290955,461.99999998535225,1131.4428690575485,1436923165.8260026
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,IND,RC,780,8160.0,89296838.4,40589472.0,32471577.600000005,0.0,0.0,440640.0,162357888.0,54.0,368.4592592592593,73061049.60000001
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,IND,S,3120,6884.0,1734885601.4451714,1040931360.8671029,693954240.5780686,0.0,0.0,3172035.000075919,3469771202.8903427,8835.000000068634,3901.613333333333,1734885601.4451714
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,RES,ADO/E,780,1646.0,11483812.8,26795563.2,38279376.0,1646.0,5694.284336059865,117524.4,76558752.0,71.39999999999999,651.4285714285714,65074939.2
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,RES,MCF,2340,53836.0,4593422244.522515,3827851870.4354296,6890133366.783774,62349.0,218438.9768692599,10610288.68500863,15311407481.741718,646.3874789454442,4329.215142857143,10717985237.219204
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,RES,MR,2340,53836.0,3982873117.289185,3319060931.0743203,5974309675.933778,62349.0,218438.9768692599,10610288.685110727,13276243724.297281,646.3874789498407,3677.163836734694,9293370607.008099
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,RES,MUR,1560,108748.0,943077523.5624413,2200514221.645696,3143591745.2081375,119317.0,381248.3857286945,9651378.165112702,6287183490.416275,178.4977894788039,1302.857142857143,5344105966.853834
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,RES,OT,780,1428.0,26567654.4,23246697.6,16604784.0,1428.0,5090.319094952065,71971.2,66419136.0,50.4,922.8571428571428,39851481.6
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,RES,RC,4680,47415.0,866513082.286626,1559723548.1159265,1039815698.7439511,60559.0,212261.01708037878,4694730.321986362,3466052329.1465034,1832.9406569943858,4429.714285714286,2599539246.8598776
North America,Caribbean_Central_America,TTO,Trinidad_and_Tobago,TTO,Trinidad and Tobago,RES,W,3120,99466.0,2232801686.729336,1953701475.8881686,1395501054.2058349,107681.0,358327.52224430034,6048611.380458726,5582004216.823339,251.99013515008264,3691.428571428571,3349202530.094003
North America,Caribbean_Central_America,VCT,Saint_Vincent_and_the_Grenadines,VCT,Saint Vincent and the Grenadines,COM,RC,2680,308.0,111670978.01047121,127623974.86910994,79764984.29319371,0.0,0.0,344500.0,319059937.17277485,14235.0,3276.681433749496,207388959.16230366
North America,Caribbean_Central_America,VCT,Saint_Vincent_and_the_Grenadines,VCT,Saint Vincent and the Grenadines,COM,S,2010,659.0,10074819.685863875,10074819.685863875,5037409.842931937,0.0,0.0,66282.0,25187049.214659683,732.0000000000001,1498.7783595113435,15112229.528795812
North America,Caribbean_Central_America,VCT,Saint_Vincent_and_the_Grenadines,VCT,Saint Vincent and the Grenadines,COM,W,670,498.0,62225491.09947644,51854575.916230366,93338236.64921466,0.0,0.0,383460.0,207418303.66492143,770.0,540.9124906507105,145192812.565445
North America,Caribbean_Central_America,VCT,Saint_Vincent_and_the_Grenadines,VCT,Saint Vincent and the Grenadines,IND,MCF,1340,112.0,3163668.691099476,1977292.9319371725,2768210.1047120416,0.0,0.0,32030.406417112295,7909171.72774869,852.3957219251336,1423.8394415357768,4745503.036649214
North America,Caribbean_Central_America,VCT,Saint_Vincent_and_the_Grenadines,VCT,Saint Vincent and the Grenadines,IND,RC,1340,149.0,3015147.6439790577,1809088.5863874345,1206059.0575916232,0.0,0.0,17263.700159489636,6030295.287958115,3635.6618819776722,1069.65445026178,3015147.6439790577
North America,Caribbean_Central_America,VCT,Saint_Vincent_and_the_Grenadines,VCT,Saint Vincent and the Grenadines,IND,S,2010,113.0,16624914.97382199,12930489.42408377,7388851.09947644,0.0,0.0,90759.1052631579,36944255.497382194,4714.228070175439,2289.043312708234,20319340.52356021
North America,Caribbean_Central_America,VCT,Saint_Vincent_and_the_Grenadines,VCT,Saint Vincent and the Grenadines,RES,MR,670,11812.0,146075722.97905758,175290867.5748691,262936301.36230367,11812.0,38986.0,3366910.268181818,584302891.9162303,285.0415059415694,173.54275741710296,438227168.9371728
North America,Caribbean_Central_America,VCT,Saint_Vincent_and_the_Grenadines,VCT,Saint Vincent and the Grenadines,RES,OT,670,3064.0,53033181.830890045,60609350.66387435,37880844.16492146,3064.0,12924.0,756702.6231818183,151523376.65968585,246.9656080880608,200.24164317358031,98490194.82879582
North America,Caribbean_Central_America,VCT,Saint_Vincent_and_the_Grenadines,VCT,Saint Vincent and the Grenadines,RES,RC,1340,4726.0,64488444.00837696,161221110.02094242,96732666.01256542,6100.0,21513.0,1981865.2945454544,322442220.0418849,1006.5807291613347,325.3926701570681,257953776.03350785
North America,Caribbean_Central_America,VCT,Saint_Vincent_and_the_Grenadines,VCT,Saint Vincent and the Grenadines,RES,W,1340,7717.0,133585808.19005233,152669495.07434556,95418434.42146596,7717.0,32599.0,1906065.7495454543,381673737.6858638,493.9334193817599,400.4832863471607,248087929.49581152
North America,Caribbean_Central_America,VGB,British_Virgin_Islands,VGB,British Virgin Islands,COM,RC,368,226.0,381072954.96503496,333438835.5944056,238170596.85314685,0.0,0.0,325080.0,952682387.4125874,9180.0,9721.608391608392,571609432.4475524
North America,Caribbean_Central_America,VGB,British_Virgin_Islands,VGB,British Virgin Islands,COM,S,276,194.0,16057213.42657343,12488943.776223777,7136539.300699301,0.0,0.0,24420.0,35682696.503496505,561.0,4462.733630006358,19625483.07692308
North America,Caribbean_Central_America,VGB,British_Virgin_Islands,VGB,British Virgin Islands,COM,W,92,227.0,77688932.41258742,44393675.66433567,99885770.24475524,0.0,0.0,132795.0,221968378.32167837,585.0,1671.5115653577193,144279445.9090909
North America,Caribbean_Central_America,VGB,British_Virgin_Islands,VGB,British Virgin Islands,IND,MCF,184,60.0,17601016.783216786,7822674.125874128,13689679.720279722,0.0,0.0,91993.84615384616,39113370.62937063,1932.4038461538462,3141.1315956770504,21512353.84615385
North America,Caribbean_Central_America,VGB,British_Virgin_Islands,VGB,British Virgin Islands,IND,RC,184,48.0,74495076.92307693,33861398.6013986,27089118.88111888,0.0,0.0,263599.6402877698,135445594.4055944,7341.636690647482,2488.3449883449885,60950517.48251748
North America,Caribbean_Central_America,VGB,British_Virgin_Islands,VGB,British Virgin Islands,IND,S,276,132.0,224936433.56643355,134961860.13986015,89974573.42657343,0.0,0.0,480388.4892086331,449872867.1328671,9407.374100719424,5234.055944055944,224936433.5664336
North America,Caribbean_Central_America,VGB,British_Virgin_Islands,VGB,British Virgin Islands,RES,MR,92,2392.0,127615537.5734266,106346281.31118885,191423306.36013988,2392.0,6602.0,1292685.2166666663,425385125.2447553,540.4202410813822,329.0709290709292,297769587.6713287
North America,Caribbean_Central_America,VGB,British_Virgin_Islands,VGB,British Virgin Islands,RES,OT,92,51.0,3603115.409790211,3152725.983566435,2251947.131118881,51.0,269.0,23462.910000000003,9007788.524475526,460.0570588235295,383.916083916084,5404673.114685316
North America,Caribbean_Central_America,VGB,British_Virgin_Islands,VGB,British Virgin Islands,RES,RC,184,800.0,51242669.81643357,92236805.66958043,61491203.779720284,1083.0,3181.0,667368.1041666665,204970679.2657343,1923.5004512450914,614.2657342657344,153728009.4493007
North America,Caribbean_Central_America,VGB,British_Virgin_Islands,VGB,British Virgin Islands,RES,W,184,3954.0,281214718.9258742,246062879.0601399,175759199.32867137,3954.0,20565.0,1831225.1733333333,703036797.3146855,900.1646304765129,767.832167832168,421822078.38881123
North America,Caribbean_Central_America,VIR,US_Virgin_Islands,VIR,U.S. Virgin Islands,COM,MUR,15300,1857.6000000000001,2740156709.0,2069421661.0,589165544.0,0.0,0.0,1547176.7691143923,5398743910.0,25785.685755359224,88322.20615189792,2658587205.0
North America,Caribbean_Central_America,VIR,US_Virgin_Islands,VIR,U.S. Virgin Islands,COM,RC,32300,113.7,153686658.0,122234842.0,36964315.0,0.0,0.0,94404.10748480236,312885816.0,84450.78024679083,138181.6534080431,159199157.0
North America,Caribbean_Central_America,VIR,US_Virgin_Islands,VIR,U.S. Virgin Islands,COM,S,15300,265.3,502884938.0,355614027.0,102868905.0,0.0,0.0,254910.69840822418,961367867.0,42712.68974073878,81899.35299432186,458482932.0
