REGION,ID_0,NAME_0,MACRO_TAXONOMY,TAXONOMY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:1/COM:5B,3.0,102231.0,25558.0,0.0,0.0,0.0,137.0,127789.0,48.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:1/IND:4,29.0,6573895.0,2817385.0,0.0,0.0,0.0,10603.0,9391281.0,3360.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:1/IND:6,55.0,6226257.0,2668396.0,0.0,0.0,0.0,10042.0,8894650.0,3184.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:2/COM:1,37.0,2506865.0,626717.0,0.0,0.0,0.0,3375.0,3133584.0,1175.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:2/COM:2,129.0,23323647.0,5830906.0,0.0,0.0,0.0,31411.0,29154555.0,10934.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:2/COM:3,4.0,271575.0,67893.0,0.0,0.0,0.0,366.0,339469.0,127.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:2/COM:3B,2.0,135853.0,33963.0,0.0,0.0,0.0,183.0,169815.0,64.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:2/COM:3C,12.0,1300490.0,325124.0,0.0,0.0,0.0,1752.0,1625611.0,609.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:2/COM:5,13.0,904810.0,226202.0,0.0,0.0,0.0,1218.0,1131013.0,423.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:2/COM:5A,16.0,1087173.0,271793.0,0.0,0.0,0.0,1466.0,1358967.0,510.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:2/COM:5B,3.0,1878086.0,469521.0,0.0,0.0,0.0,2530.0,2347606.0,880.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:2/IND:4,6.0,1523378.0,652877.0,0.0,0.0,0.0,2457.0,2176255.0,778.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:2/IND:6,30.0,2820495.0,1208782.0,0.0,0.0,0.0,4548.0,4029275.0,1443.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:3/COM:1,68.0,15649091.0,3912272.0,0.0,0.0,0.0,21077.0,19561362.0,7338.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:3/COM:2,127.0,25919707.0,6479929.0,0.0,0.0,0.0,34909.0,32399630.0,12154.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:3/COM:3,5.0,506975.0,126743.0,0.0,0.0,0.0,682.0,633719.0,237.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:3/COM:3B,2.0,202520.0,50630.0,0.0,0.0,0.0,273.0,253150.0,95.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:3/COM:3C,11.0,1565875.0,391469.0,0.0,0.0,0.0,2109.0,1957344.0,734.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:3/COM:5,23.0,2368809.0,592203.0,0.0,0.0,0.0,3189.0,2961012.0,1110.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:3/COM:5A,34.0,3593983.0,898497.0,0.0,0.0,0.0,4839.0,4492481.0,1683.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:3/COM:5B,3.0,361790.0,90447.0,0.0,0.0,0.0,487.0,452238.0,170.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:4/COM:1,145.0,33665618.0,8416404.0,0.0,0.0,0.0,45340.0,42082018.0,15800.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:4/COM:2,369.0,136255881.0,34063970.0,0.0,0.0,0.0,183509.0,170319851.0,63940.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:4/COM:3,20.0,4964113.0,1241027.0,0.0,0.0,0.0,6686.0,6205144.0,2329.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:4/COM:3B,2.0,274203.0,68550.0,0.0,0.0,0.0,369.0,342754.0,128.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:4/COM:3C,46.0,11773376.0,2943345.0,0.0,0.0,0.0,15856.0,14716723.0,5523.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:4/COM:5,102.0,14922149.0,3730532.0,0.0,0.0,0.0,20098.0,18652681.0,7002.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:4/COM:5A,40.0,6525967.0,1631489.0,0.0,0.0,0.0,8788.0,8157457.0,3062.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:4/COM:5B,6.0,814814.0,203705.0,0.0,0.0,0.0,1097.0,1018519.0,383.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:5-7/COM:1,181.0,71803299.0,17950827.0,0.0,0.0,0.0,96703.0,89754125.0,33733.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:5-7/COM:2,661.0,348491436.0,87122857.0,0.0,0.0,0.0,469348.0,435614293.0,163717.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:5-7/COM:3,26.0,12084429.0,3021109.0,0.0,0.0,0.0,16275.0,15105536.0,5676.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:5-7/COM:3B,4.0,4239175.0,1059795.0,0.0,0.0,0.0,5709.0,5298970.0,1991.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:5-7/COM:3C,81.0,23659294.0,5914824.0,0.0,0.0,0.0,31865.0,29574117.0,11113.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:5-7/COM:5,188.0,42814597.0,10703652.0,0.0,0.0,0.0,57663.0,53518244.0,20112.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:5-7/COM:5A,73.0,18077964.0,4519493.0,0.0,0.0,0.0,24346.0,22597457.0,8493.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:5-7/COM:5B,11.0,12286961.0,3071741.0,0.0,0.0,0.0,16548.0,15358701.0,5772.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:>2/IND:4,52.0,16386066.0,7022599.0,0.0,0.0,0.0,26431.0,23408665.0,8388.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:>2/IND:6,676.0,65943335.0,28261427.0,0.0,0.0,0.0,106361.0,94204762.0,33755.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:>7/COM:1,26.0,11576448.0,2894111.0,0.0,0.0,0.0,15591.0,14470561.0,5445.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:>7/COM:2,193.0,117701928.0,29425483.0,0.0,0.0,0.0,158521.0,147127411.0,55357.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:>7/COM:3,3.0,810079.0,202520.0,0.0,0.0,0.0,1091.0,1012599.0,381.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:>7/COM:3B,1.0,270026.0,67507.0,0.0,0.0,0.0,364.0,337533.0,127.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:>7/COM:3C,23.0,14939780.0,3734947.0,0.0,0.0,0.0,20121.0,18674725.0,7026.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:>7/COM:5,46.0,12464470.0,3116118.0,0.0,0.0,0.0,16788.0,15580589.0,5862.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:>7/COM:5A,19.0,5141724.0,1285431.0,0.0,0.0,0.0,6924.0,6427156.0,2419.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDL+ERL/H:>7/COM:5B,9.0,12543854.0,3135962.0,0.0,0.0,0.0,16893.0,15679816.0,5900.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:1/COM:1,151.0,9227713.0,2306929.0,0.0,0.0,0.0,12426.0,11534645.0,4321.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:1/COM:2,221.0,25448334.0,6362082.0,0.0,0.0,0.0,34274.0,31810419.0,11922.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:1/COM:3,29.0,2532034.0,633010.0,0.0,0.0,0.0,3410.0,3165046.0,1186.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:1/COM:3B,2.0,67918.0,16979.0,0.0,0.0,0.0,91.0,84898.0,32.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:1/COM:3C,15.0,719590.0,179899.0,0.0,0.0,0.0,969.0,899489.0,337.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:1/COM:5,30.0,1020326.0,255079.0,0.0,0.0,0.0,1374.0,1275408.0,479.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:1/COM:5A,74.0,2779927.0,694977.0,0.0,0.0,0.0,3744.0,3474905.0,1302.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:1/COM:5B,5.0,591820.0,147955.0,0.0,0.0,0.0,797.0,739775.0,278.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:1/IND:4,34.0,10732237.0,4599531.0,0.0,0.0,0.0,17311.0,15331772.0,5486.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:1/IND:6,91.0,9078975.0,3890989.0,0.0,0.0,0.0,14645.0,12969961.0,4641.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:2/COM:1,59.0,6315429.0,1578858.0,0.0,0.0,0.0,8505.0,7894286.0,2960.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:2/COM:2,168.0,29854110.0,7463526.0,0.0,0.0,0.0,40206.0,37317632.0,13993.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:2/COM:3,4.0,270329.0,67582.0,0.0,0.0,0.0,365.0,337912.0,127.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:2/COM:3C,12.0,1130654.0,282663.0,0.0,0.0,0.0,1522.0,1413316.0,530.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:2/COM:5,11.0,744336.0,186084.0,0.0,0.0,0.0,1003.0,930419.0,350.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:2/COM:5A,23.0,1562349.0,390588.0,0.0,0.0,0.0,2105.0,1952938.0,733.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:2/COM:5B,4.0,272607.0,68152.0,0.0,0.0,0.0,367.0,340759.0,128.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:2/IND:4,11.0,3128927.0,1340969.0,0.0,0.0,0.0,5047.0,4469897.0,1603.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:2/IND:6,51.0,5360281.0,2297259.0,0.0,0.0,0.0,8647.0,7657539.0,2742.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:3/COM:1,68.0,10419436.0,2604858.0,0.0,0.0,0.0,14033.0,13024294.0,4887.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:3/COM:2,139.0,32966181.0,8241546.0,0.0,0.0,0.0,44398.0,41207727.0,15460.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:3/COM:3,9.0,916827.0,229206.0,0.0,0.0,0.0,1235.0,1146033.0,429.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:3/COM:3C,27.0,4325975.0,1081495.0,0.0,0.0,0.0,5824.0,5407474.0,2029.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:3/COM:5,36.0,3666505.0,916626.0,0.0,0.0,0.0,4939.0,4583131.0,1716.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:3/COM:5A,39.0,3965715.0,991428.0,0.0,0.0,0.0,5340.0,4957139.0,1859.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:3/COM:5B,4.0,460783.0,115196.0,0.0,0.0,0.0,620.0,575980.0,216.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:4/COM:1,151.0,25047819.0,6261951.0,0.0,0.0,0.0,33736.0,31309778.0,11755.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:4/COM:2,456.0,170445489.0,42611376.0,0.0,0.0,0.0,229555.0,213056861.0,79985.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:4/COM:3,20.0,2722417.0,680602.0,0.0,0.0,0.0,3666.0,3403020.0,1276.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:4/COM:3B,6.0,812021.0,203005.0,0.0,0.0,0.0,1094.0,1015027.0,381.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:4/COM:3C,66.0,12688478.0,3172123.0,0.0,0.0,0.0,17087.0,15860606.0,5953.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:4/COM:5,107.0,15620676.0,3905167.0,0.0,0.0,0.0,21039.0,19525846.0,7329.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:4/COM:5A,59.0,9105139.0,2276285.0,0.0,0.0,0.0,12263.0,11381427.0,4272.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:4/COM:5B,13.0,7160723.0,1790182.0,0.0,0.0,0.0,9644.0,8950904.0,3361.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:5-7/COM:1,205.0,89746680.0,22436669.0,0.0,0.0,0.0,120870.0,112183348.0,42162.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:5-7/COM:2,794.0,388125856.0,97031461.0,0.0,0.0,0.0,522728.0,485157313.0,182337.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:5-7/COM:3,37.0,7561875.0,1890470.0,0.0,0.0,0.0,10184.0,9452345.0,3552.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:5-7/COM:3B,9.0,1827959.0,456990.0,0.0,0.0,0.0,2462.0,2284949.0,860.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:5-7/COM:3C,86.0,24735869.0,6183963.0,0.0,0.0,0.0,33314.0,30919834.0,11622.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:5-7/COM:5,215.0,43473526.0,10868382.0,0.0,0.0,0.0,58549.0,54341903.0,20422.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:5-7/COM:5A,105.0,25817205.0,6454303.0,0.0,0.0,0.0,34770.0,32271506.0,12129.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:5-7/COM:5B,17.0,8985353.0,2246338.0,0.0,0.0,0.0,12101.0,11231690.0,4221.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:>2/IND:4,76.0,22334926.0,9572111.0,0.0,0.0,0.0,36024.0,31907040.0,11432.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:>2/IND:6,773.0,79894822.0,34240638.0,0.0,0.0,0.0,128863.0,114135451.0,40898.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:>7/COM:1,36.0,15210924.0,3802730.0,0.0,0.0,0.0,20487.0,19013654.0,7153.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:>7/COM:2,154.0,85423524.0,21355880.0,0.0,0.0,0.0,115049.0,106779406.0,40176.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:>7/COM:3,2.0,540053.0,135013.0,0.0,0.0,0.0,727.0,675066.0,254.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:>7/COM:3B,1.0,270026.0,67507.0,0.0,0.0,0.0,364.0,337533.0,127.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:>7/COM:3C,17.0,6510331.0,1627583.0,0.0,0.0,0.0,8769.0,8137914.0,3061.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:>7/COM:5,39.0,10549022.0,2637256.0,0.0,0.0,0.0,14207.0,13186280.0,4961.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:>7/COM:5A,18.0,7024994.0,1756248.0,0.0,0.0,0.0,9461.0,8781243.0,3303.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDM+ERL/H:>7/COM:5B,1.0,270026.0,67507.0,0.0,0.0,0.0,364.0,337533.0,127.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:1/COM:1,192.0,11619092.0,2904769.0,0.0,0.0,0.0,15646.0,14523870.0,5443.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:1/COM:2,285.0,19674819.0,4918706.0,0.0,0.0,0.0,26497.0,24593526.0,9216.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:1/COM:3,24.0,882103.0,220527.0,0.0,0.0,0.0,1187.0,1102632.0,413.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:1/COM:3B,3.0,103498.0,25874.0,0.0,0.0,0.0,139.0,129373.0,48.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:1/COM:3C,21.0,1008297.0,252073.0,0.0,0.0,0.0,1356.0,1260372.0,472.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:1/COM:5,26.0,890937.0,222732.0,0.0,0.0,0.0,1199.0,1113669.0,417.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:1/COM:5A,84.0,2860111.0,715029.0,0.0,0.0,0.0,3852.0,3575139.0,1340.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:1/COM:5B,2.0,507823.0,126956.0,0.0,0.0,0.0,684.0,634779.0,238.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:1/IND:4,37.0,10418556.0,4465097.0,0.0,0.0,0.0,16804.0,14883655.0,5325.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:1/IND:6,113.0,10842640.0,4646848.0,0.0,0.0,0.0,17489.0,15489483.0,5541.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:2/COM:1,53.0,3613617.0,903402.0,0.0,0.0,0.0,4864.0,4517022.0,1694.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:2/COM:2,209.0,45954344.0,11488588.0,0.0,0.0,0.0,61891.0,57442935.0,21543.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:2/COM:3,12.0,1948000.0,487000.0,0.0,0.0,0.0,2624.0,2434999.0,914.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:2/COM:3C,16.0,1537306.0,384326.0,0.0,0.0,0.0,2070.0,1921632.0,720.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:2/COM:5,24.0,1629171.0,407293.0,0.0,0.0,0.0,2195.0,2036464.0,762.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:2/COM:5A,28.0,1912469.0,478117.0,0.0,0.0,0.0,2575.0,2390588.0,894.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:2/COM:5B,4.0,1136032.0,284009.0,0.0,0.0,0.0,1530.0,1420040.0,532.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:2/IND:4,6.0,935478.0,400919.0,0.0,0.0,0.0,1509.0,1336397.0,478.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:2/IND:6,43.0,4853085.0,2079890.0,0.0,0.0,0.0,7828.0,6932977.0,2483.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:3/COM:1,95.0,13047518.0,3261878.0,0.0,0.0,0.0,17573.0,16309397.0,6120.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:3/COM:2,186.0,40107917.0,10026982.0,0.0,0.0,0.0,54017.0,50134895.0,18813.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:3/COM:3,11.0,1117200.0,279300.0,0.0,0.0,0.0,1504.0,1396499.0,523.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:3/COM:3B,2.0,206766.0,51691.0,0.0,0.0,0.0,278.0,258457.0,97.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:3/COM:3C,35.0,5025879.0,1256468.0,0.0,0.0,0.0,6768.0,6282349.0,2356.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:3/COM:5,47.0,4838018.0,1209505.0,0.0,0.0,0.0,6517.0,6047528.0,2266.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:3/COM:5A,29.0,2967166.0,741791.0,0.0,0.0,0.0,3996.0,3708957.0,1392.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:3/COM:5B,2.0,202960.0,50740.0,0.0,0.0,0.0,273.0,253700.0,95.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:4/COM:1,202.0,39111215.0,9777800.0,0.0,0.0,0.0,52675.0,48889015.0,18354.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:4/COM:2,490.0,151879974.0,37969993.0,0.0,0.0,0.0,204552.0,189849964.0,71272.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:4/COM:3,20.0,2729315.0,682327.0,0.0,0.0,0.0,3674.0,3411643.0,1279.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:4/COM:3B,7.0,956737.0,239184.0,0.0,0.0,0.0,1288.0,1195923.0,448.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:4/COM:3C,71.0,16965780.0,4241443.0,0.0,0.0,0.0,22849.0,21207221.0,7961.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:4/COM:5,113.0,15259082.0,3814767.0,0.0,0.0,0.0,20551.0,19073852.0,7160.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:4/COM:5A,58.0,8993136.0,2248281.0,0.0,0.0,0.0,12112.0,11241423.0,4222.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:4/COM:5B,11.0,4854528.0,1213632.0,0.0,0.0,0.0,6537.0,6068164.0,2279.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:5-7/COM:1,238.0,91945361.0,22986344.0,0.0,0.0,0.0,123834.0,114931708.0,43194.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:5-7/COM:2,870.0,466785326.0,116696331.0,0.0,0.0,0.0,628668.0,583481656.0,219292.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:5-7/COM:3,25.0,12067815.0,3016954.0,0.0,0.0,0.0,16253.0,15084769.0,5670.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:5-7/COM:3B,8.0,1634915.0,408728.0,0.0,0.0,0.0,2202.0,2043642.0,767.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:5-7/COM:3C,113.0,32993440.0,8248363.0,0.0,0.0,0.0,44438.0,41241801.0,15501.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:5-7/COM:5,206.0,41748496.0,10437124.0,0.0,0.0,0.0,56227.0,52185621.0,19613.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:5-7/COM:5A,104.0,22891219.0,5722807.0,0.0,0.0,0.0,30830.0,28614025.0,10755.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:5-7/COM:5B,18.0,13945101.0,3486277.0,0.0,0.0,0.0,18782.0,17431376.0,6550.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:>2/IND:4,50.0,14535212.0,6229373.0,0.0,0.0,0.0,23446.0,20764586.0,7439.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:>2/IND:6,864.0,87236946.0,37387264.0,0.0,0.0,0.0,140705.0,124624203.0,44654.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:>7/COM:1,20.0,15007421.0,3751855.0,0.0,0.0,0.0,20212.0,18759277.0,7058.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:>7/COM:2,88.0,71715481.0,17928872.0,0.0,0.0,0.0,96585.0,89644353.0,33729.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:>7/COM:3,3.0,819098.0,204775.0,0.0,0.0,0.0,1103.0,1023873.0,386.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:>7/COM:3C,7.0,2730809.0,682704.0,0.0,0.0,0.0,3677.0,3413513.0,1285.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:>7/COM:5,17.0,4657460.0,1164365.0,0.0,0.0,0.0,6273.0,5821826.0,2190.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:>7/COM:5A,13.0,5728822.0,1432206.0,0.0,0.0,0.0,7715.0,7161028.0,2694.0
South_America,ECU,Ecuador,S,S+SR/LFM/CDN+ERL/H:>7/COM:5B,4.0,4742524.0,1185631.0,0.0,0.0,0.0,6387.0,5928157.0,2230.0
South_America,ECU,Ecuador,W,W+WBB/LWAL/CDN+ERM/H:1/RES,8538.0,383286000.0,95821500.0,0.0,0.0,26473.0,1024560.0,479107500.0,67710.0
South_America,ECU,Ecuador,W,W+WLI/LWAL/CDN+ERL/H:1/RES,134894.0,5611566000.0,1402891500.0,0.0,0.0,439640.0,16187280.0,7014457500.0,1630807.0
South_America,ECU,Ecuador,W,W+WLI/LWAL/CDN+ERL/H:2/RES,76911.0,4143378600.0,1035844650.0,0.0,0.0,375854.0,10091430.0,5179223250.0,1017383.0
South_America,ECU,Ecuador,W,W+WO/LN/CDN+ERM/H:1/RES,10379.0,409676400.0,102419100.0,0.0,0.0,27565.0,1245480.0,512095500.0,129740.0
South_America,ECU,Ecuador,W,W+WO/LN/CDN+ERM/H:2/RES,3818.0,177229800.0,44307450.0,0.0,0.0,15761.0,466020.0,221537250.0,48578.0
South_America,ECU,Ecuador,W,W+WO/LN/CDN+ERM/H:3/RES,12.0,1086300.0,271575.0,0.0,0.0,22.0,2700.0,1357875.0,282.0
South_America,ECU,Ecuador,W,W+WWD/LWAL/CDN+ERL/H:1/RES,13810.0,558181200.0,139545300.0,0.0,0.0,50420.0,1657200.0,697726500.0,166962.0
South_America,GUF,French Guiana,ADO|ST|E,MUR+ST/LWAL/CDN+ERN/H:2/RES,186.0,35400281.0,6247109.0,0.0,0.0,1442.0,22405.0,41647390.0,10223.0
South_America,GUF,French Guiana,CR-,CR+PC/LFM/CDL+ERL/H:1-3/COM,46.0,20416066.0,3602836.0,0.0,0.0,0.0,12921.0,24018898.0,6338.0
South_America,GUF,French Guiana,CR-,CR+PC/LFM/CDL+ERL/H:1/IND,83.0,20339379.0,6779795.0,0.0,0.0,0.0,15066.0,27119173.0,7126.0
